Date,Name,Symbol,High,Low,Open,Close,Volume,Marketcap,Return,Change,Volatility,MA7,MA21,Momentum,MACD,Signal,Upper_band,Lower_band
2013-06-02 23:59:59,Bitcoin,BTC,129.39999389648438,115.0500030517578,129.30000305175778,122.29199981689452,0.0,1373837499.9,-0.054,-7.008003234863267,8.276585547240158,128.63371385846818,125.02514212472099,125.79899597167972,0.9248622864369054,0.7085696843557795,137.31716711100606,112.73311713843592
2013-06-03 23:59:59,Bitcoin,BTC,122.5,116.0,122.5,122.22200012207031,0.0,1373708057.9,-0.002,-0.06999969482420454,8.04762341093775,127.55900028773716,125.22714197067987,126.0,0.4456521995125797,0.6559861873871395,137.16729384118645,113.28699010017328
2013-06-04 23:59:59,Bitcoin,BTC,123.83999633789062,119.0999984741211,120.73699951171876,121.41999816894531,0.0,1365337545.0,0.006,-0.802001953125,7.837496987197328,126.47614288330078,125.69952283586774,126.30000305175778,0.0011466798837176384,0.5250182858864553,136.03596355189745,115.36308211983801
2013-06-05 23:59:59,Bitcoin,BTC,123.46900177001952,119.89900207519531,121.4000015258789,121.6500015258789,0.0,1368486468.75,0.002,0.23000335693359375,7.630669474402086,124.9547140938895,126.05333237420945,119.29199981689452,-0.3287778518067057,0.35425905834782306,135.1769329214622,116.92973182695668
2013-06-06 23:59:59,Bitcoin,BTC,123.0999984741211,117.25,121.9000015258789,118.0,0.0,1327960200.0,-0.032,-3.6500015258789062,7.525274467251655,123.41200038364956,126.01714179629371,119.22200012207031,-0.8746871895054085,0.10846980877717674,135.2674004541032,116.7668831384842
2013-06-07 23:59:59,Bitcoin,BTC,119.0,106.41999816894531,118.97000122070312,111.5,0.0,1255258637.5,-0.063,-6.5,7.793254939901389,120.91200038364956,125.46880849202473,118.41999816894531,-1.8109445089046403,-0.2754130547591867,136.6335468716003,114.30407011244917
2013-06-08 23:59:59,Bitcoin,BTC,111.41500091552734,107.3000030517578,111.0,108.3000030517578,0.0,1219717920.0,-0.024,-3.1999969482422017,8.250165261141065,117.91200038364956,124.7450942993164,118.6500015258789,-2.7791123133204536,-0.7761529064714401,138.18489866544058,111.30528993319223
2013-06-09 23:59:59,Bitcoin,BTC,108.98999786376952,88.5,107.89199829101562,100.0,0.0,1126642500.0,-0.073,-8.300003051757798,9.434721840099495,114.72742898123605,123.69795154389881,115.0,-4.168086052381085,-1.4545395356533692,140.9307352746642,106.46516781313345
2013-06-10 23:59:59,Bitcoin,BTC,110.10099792480469,95.0019989013672,100.43699645996094,106.3499984741211,0.0,1198638945.0,0.059,6.349998474121094,9.735955832051406,112.46000017438617,122.95271337599982,108.5,-4.702261199836244,-2.104083868489944,141.7742416527242,104.13118509927544
2013-06-11 23:59:59,Bitcoin,BTC,109.5999984741211,104.0,106.3499984741211,108.9000015258789,0.0,1227874725.0,0.024,2.5500030517578125,9.79616479771832,110.67142922537667,122.28699929373605,105.3000030517578,-4.863768422917715,-2.6560207793754986,142.08304120134937,102.49095738612273
2013-06-12 23:59:59,Bitcoin,BTC,111.78700256347656,106.73400115966795,109.0,108.1500015258789,0.0,1219969852.5,-0.008,-0.75,9.862631687057828,108.74285779680524,121.5375231788272,97.0,-4.994706920512428,-3.1237580076028846,142.2493974179095,100.82564893974491
2013-06-13 23:59:59,Bitcoin,BTC,110.3000030517578,100.52999877929688,108.7760009765625,104.0,0.0,1173637400.0,-0.044,-4.150001525878906,10.156796229968315,106.74285779680524,120.45657094319661,103.3499984741211,-5.371428578293347,-3.5732921217409777,142.37133602911894,98.5418058572743
2013-06-14 23:59:59,Bitcoin,BTC,104.6999969482422,98.0,103.9489974975586,99.97889709472656,0.0,1128709292.08,-0.038,-4.0211029052734375,10.679679889431961,105.09698595319476,118.87461380731492,105.9000015258789,-5.9261397547156776,-4.043861648335918,141.7029755872541,96.04625202737574
2013-06-15 23:59:59,Bitcoin,BTC,103.6999969482422,98.0,100.0,99.98809814453124,0.0,1129245603.78,-0.0,0.00920104980467329,11.077370494742715,103.9095709664481,117.35119011288597,105.1500015258789,-6.292474185207823,-4.493584155710299,140.76863118392052,93.93374904185143
2013-06-16 23:59:59,Bitcoin,BTC,101.5999984741211,98.94660186767578,99.8000030517578,99.51000213623048,0.0,1124306271.75,-0.003,-0.47809600830075283,11.411498247446763,103.83957127162388,115.7335713704427,101.0,-6.54591794554095,-4.904050913676429,139.16475508414354,92.30238765674189
2013-06-17 23:59:59,Bitcoin,BTC,102.20999908447266,99.0,99.9000015258789,101.6999969482422,0.0,1149418485.0,0.018,2.1899948120117188,11.523448871672668,103.17528533935547,114.3980952671596,96.97889709472656,-6.495187197886025,-5.222278170518349,137.67155500956724,91.12463552475197
2013-06-18 23:59:59,Bitcoin,BTC,111.11100006103516,101.03299713134766,101.9499969482422,107.4000015258789,0.0,1214216070.0,0.053,5.7000045776367045,11.343663575536741,102.96099962506976,113.36952391124908,96.98809814453124,-5.926720438425988,-5.363166624099877,135.827530039906,90.91151778259214
2013-06-19 23:59:59,Bitcoin,BTC,110.2249984741211,105.75499725341795,107.0500030517578,108.25,0.0,1224193837.5,0.011,0.8499984741210938,11.135868632897898,102.97528512137276,112.22428567068917,96.51000213623048,-5.345993378937067,-5.359731975067316,133.0190624080438,91.42950893333455
2013-06-20 23:59:59,Bitcoin,BTC,114.3000030517578,107.5,108.2509994506836,110.1500015258789,0.0,1246104920.0,0.018,1.9000015258789062,10.887412653624223,103.8538567679269,111.33623831612724,98.6999969482422,-4.678517716259549,-5.223489123305763,130.70184773463478,91.97062889761969
2013-06-21 23:59:59,Bitcoin,BTC,114.98999786376952,107.68499755859376,111.29000091552734,109.5,0.0,1239214237.5,-0.016,-0.6500015258789062,10.655551886595093,105.2140143258231,110.4076668875558,104.4000015258789,-4.154102230855713,-5.0096117448157536,128.00533884848724,92.80999492662437
2013-06-22 23:59:59,Bitcoin,BTC,109.95600128173828,107.51399993896484,109.5,108.3000030517578,0.0,1226110327.5,-0.011,-1.1999969482422017,10.453216526610984,106.40142931256976,109.4076668875558,105.25,-3.7916214534805306,-4.7660136865487095,124.73680367555714,94.07853009955447
2013-06-23 23:59:59,Bitcoin,BTC,108.8000030517578,106.23400115966795,108.1999969482422,107.5999984741211,0.0,1218626490.0,-0.006,-0.7000045776367045,10.269304578140485,107.55714307512555,108.70804777599517,107.1500015258789,-3.520258002146406,-4.516862549668248,122.86357672025359,94.55251883173675
2013-06-24 23:59:59,Bitcoin,BTC,108.33399963378906,100.9800033569336,107.9000015258789,102.73699951171876,0.0,1163935725.67,-0.048,-4.8629989624023295,10.264518696738666,107.70528629847935,107.78019060407367,106.5,-3.655465950356671,-4.344583229805933,120.71728618430194,94.8430950238454
2013-06-25 23:59:59,Bitcoin,BTC,106.47000122070312,101.01000213623048,102.08999633789062,103.9499969482422,0.0,1178086140.0,0.018,1.2129974365234375,10.18442991199284,107.21242850167411,106.94828578404018,105.3000030517578,-3.622977043615194,-4.2002619925677855,118.35823639806792,95.53833517001245
2013-06-26 23:59:59,Bitcoin,BTC,105.48899841308594,102.79199981689452,103.3290023803711,104.0,0.0,1179105200.0,0.006,0.05000305175779829,10.089553182203929,106.60528564453125,106.10780952090309,104.5999984741211,-3.5522464368414433,-4.070658881422517,115.36688508012033,96.84873396168585
2013-06-27 23:59:59,Bitcoin,BTC,104.0,101.0999984741211,104.0,101.43699645996094,0.0,1150468022.9,-0.025,-2.5630035400390625,10.092833035117327,105.3605706351144,105.31909506661552,99.73699951171876,-3.6608054012600917,-3.9886881853900324,113.01300461920542,97.62518551402562
2013-06-28 23:59:59,Bitcoin,BTC,101.73699951171876,92.33300018310548,101.73699951171876,94.64920043945312,0.0,1073887456.97,-0.07,-6.7877960205078125,10.483461469891417,103.23902784075055,104.5166760399228,100.9499969482422,-4.2456167465145285,-4.040073897614931,112.97957015947807,96.05378192036753
2013-06-29 23:59:59,Bitcoin,BTC,99.98999786376952,93.0,94.66000366210938,94.99400329589844,0.0,1078198523.95,0.004,0.3448028564453125,10.761292602837363,101.33817073277065,103.88305700392951,101.0,-4.627913535626902,-4.1576418252173255,113.11387151367984,94.65224249417918
2013-06-30 23:59:59,Bitcoin,BTC,98.12229919433594,94.22229766845705,94.9990005493164,96.61399841308594,0.0,1096957771.35,0.017,1.6199951171875,10.874170355056775,99.76874215262276,103.72181883312408,98.43699645996094,-4.745463676886573,-4.275206195551175,113.3473558151965,94.09628185105166
2013-07-01 23:59:59,Bitcoin,BTC,97.66490173339844,86.29720306396484,97.51000213623048,88.05000305175781,0.0,1000065296.25,-0.097,-8.563995361328125,11.542361614316622,97.67059980119977,102.8503904796782,91.64920043945312,-5.466649728898105,-4.513494902220561,114.56368342186121,91.13709753749518
2013-07-02 23:59:59,Bitcoin,BTC,92.3000030517578,87.51000213623047,88.05000305175781,90.13400268554688,0.0,1024082227.85,0.024,2.0839996337890625,11.909460054150234,95.69688633510044,101.95677148728143,91.99400329589844,-5.803138548389512,-4.771423631454351,114.56109796268166,89.3524450118812
2013-07-03 23:59:59,Bitcoin,BTC,90.981201171875,76.97920227050781,90.40499877929688,77.52999877929688,0.0,881233115.5,-0.142,-12.60400390625,13.268536920538756,91.91545758928571,100.49867611839657,93.61399841308594,-7.006084361898274,-5.218355777543136,116.67278797598492,84.32456426080823
2013-07-04 23:59:59,Bitcoin,BTC,83.1050033569336,72.0,78.88999938964844,80.52580261230469,0.0,915618608.9,0.021,2.9958038330078125,14.046697461910883,88.92814418247768,99.380857195173,85.05000305175781,-7.62974035603817,-5.700632693242143,117.64790937678079,81.1138050135652
2013-07-05 23:59:59,Bitcoin,BTC,80.0,65.5260009765625,79.98999786376953,68.43099975585939,0.0,778411178.875,-0.145,-12.094802856445298,15.765056165137802,85.18268694196429,97.87857636951264,87.13400268554688,-8.996238694912208,-6.359753893576157,120.5879057279865,75.16924701103879
2013-07-06 23:59:59,Bitcoin,BTC,75.0,66.81999969482422,68.50499725341797,70.27729797363281,0.0,799741618.54,0.026,1.8462982177734233,16.908510734446846,81.65172903878349,96.46377636137463,74.52999877929688,-9.817052764180161,-7.051213667696958,122.13054026414284,70.79701245860642
2013-07-07 23:59:59,Bitcoin,BTC,74.56109619140625,66.62000274658203,68.74900054931639,74.56109619140625,0.0,848838978.923,0.085,4.2837982177734375,17.476856023711125,78.50131443568638,95.2757332211449,77.52580261230469,-10.006537971856261,-7.642278528528819,122.60601451056735,67.94545193172246
2013-07-08 23:59:59,Bitcoin,BTC,80.0,72.5999984741211,76.5,76.51599884033203,0.0,871457940.1,0.0,1.9549026489257812,17.792008863406263,76.85359954833984,94.07649521600632,65.43099975585939,-9.88501377257873,-8.090825577338801,122.41437177281907,65.73861865919358
2013-07-09 23:59:59,Bitcoin,BTC,78.30000305175781,72.5199966430664,76.0,76.69400024414062,0.0,873841849.25,0.009,0.17800140380859375,18.01141528535319,74.93359919956752,92.6143046787807,67.27729797363281,-9.662953233552287,-8.4052511085815,121.23217855261456,63.99643080494683
2013-07-10 23:59:59,Bitcoin,BTC,87.0,76.19999694824219,76.72000122070312,86.76000213623047,0.0,988957719.0,0.131,10.066001892089844,17.74342932239364,76.25217110770089,91.59097144717262,71.56109619140625,-8.575869147669096,-8.43937471639902,119.38564714743524,63.796295746910005
2013-07-11 23:59:59,Bitcoin,BTC,90.27999877929688,85.07990264892578,88.0,88.9800033569336,0.0,1014650062.5,0.011,2.220001220703125,17.414228793230194,77.4599140712193,90.58287629627046,73.51599884033203,-7.449340274768119,-8.241367828072839,117.0545901464202,64.11116244612072
2013-07-12 23:59:59,Bitcoin,BTC,104.0,88.16600036621094,88.97899627685547,93.59490203857422,0.0,1067634684.43,0.052,4.614898681640625,17.015884105973566,81.05475725446429,89.82549067905971,73.69400024414062,-6.113699351028032,-7.815834132663879,114.89709456965606,64.75388678846336
2013-07-13 23:59:59,Bitcoin,BTC,98.25,88.06220245361328,93.98989868164062,98.13390350341795,0.0,1119796119.51,0.044,4.539001464843736,16.61456771951543,85.03427233014789,89.34139070056733,83.76000213623047,-4.635499657443219,-7.179767237619747,113.2818473207453,65.40093408038936
2013-07-14 23:59:59,Bitcoin,BTC,98.6999969482422,92.86000061035156,98.6999969482422,94.69129943847656,0.0,1080917760.48,-0.041,-3.442604064941392,16.227723606049715,87.91001565115792,88.72669074648903,85.9800033569336,-3.6991634735479693,-6.483646484805392,111.32331485224506,66.13006664073299
2013-07-15 23:59:59,Bitcoin,BTC,101.9000015258789,93.11000061035156,93.6050033569336,98.40019989013672,0.0,1123658943.86,0.051,3.7089004516601562,15.847599619869918,91.0363300868443,88.52017647879464,90.59490203857422,-2.627544336477115,-5.712426055139737,110.65354279005126,66.38681016753802
2013-07-16 23:59:59,Bitcoin,BTC,99.86229705810548,96.1416015625,98.89029693603516,97.45079803466795,0.0,1113217032.45,-0.015,-0.9494018554687642,15.473701346462072,94.0015869140625,88.21069081624348,95.13390350341795,-1.8337489288210662,-4.936690629876003,109.6073950209306,66.81398661155637
2013-07-17 23:59:59,Bitcoin,BTC,99.97000122070312,96.18000030517578,96.70999908447266,98.5,0.0,1125658000.0,0.019,1.0492019653320455,15.112511670176842,95.67872946602958,87.94878605433873,91.69129943847656,-1.107235003322515,-4.170799504565306,108.65734407706246,67.24022803161499
2013-07-18 23:59:59,Bitcoin,BTC,98.8000030517578,86.19999694824219,98.5,90.58000183105469,0.0,1035512824.5,-0.08,-7.9199981689453125,14.818879579568485,95.9073006766183,87.4317863101051,95.40019989013672,-1.1572055993483872,-3.568080723521922,107.24895205081378,67.61462056939641
2013-07-19 23:59:59,Bitcoin,BTC,95.20010375976562,87.80000305175781,90.06890106201172,92.16999816894531,0.0,1054083771.0,0.023,1.589996337890625,14.501646315114973,95.70374298095703,87.31372905912853,94.45079803466795,-1.0563315083192606,-3.0657308804813903,106.97926839611934,67.64818972213773
2013-07-20 23:59:59,Bitcoin,BTC,93.0999984741211,89.27110290527344,92.0,89.39009857177734,0.0,1022707664.6,-0.028,-2.7798995971679688,14.240317812531062,94.45462799072266,87.046876453218,95.5,-1.1870195073347105,-2.6899886058520543,106.42468060382198,67.66907230261403
2013-07-21 23:59:59,Bitcoin,BTC,91.9499969482422,88.0,89.82140350341797,90.7573013305664,0.0,1038798980.07,0.01,1.3672027587890625,13.952667635226822,93.8926282610212,86.76798611595517,87.58000183105469,-1.1668184943826105,-2.3853545835581658,105.73163830875122,67.80433392315912
2013-07-22 23:59:59,Bitcoin,BTC,91.9980010986328,90.07540130615234,91.9980010986328,91.61000061035156,0.0,1048939080.5,-0.004,0.8526992797851562,13.655428373536733,92.92259979248047,86.93750980922154,89.16999816894531,-1.0696728181052748,-2.1222182304675874,106.01261691483329,67.86240270360979
2013-07-23 23:59:59,Bitcoin,BTC,96.81929779052734,91.5999984741211,91.5999984741211,95.55850219726562,0.0,1094484057.67,0.043,3.9485015869140625,13.33528157416969,92.6522718157087,87.19581930977958,86.39009857177734,-0.6663913460759829,-1.8310528535892665,106.59685690440047,67.79478171515869
2013-07-24 23:59:59,Bitcoin,BTC,95.98999786376952,93.0,95.55850219726562,94.51000213623048,0.0,1082848325.0,-0.011,-1.048500061035142,13.025243543472682,92.08227212088448,88.00439089820499,87.7573013305664,-0.4264769059524127,-1.550137664061896,107.12684332641058,68.8819384699994
2013-07-25 23:59:59,Bitcoin,BTC,97.33000183105469,93.8656997680664,94.50499725341795,96.9000015258789,0.0,1110587857.5,0.025,2.3899993896484233,12.723298443692824,92.98512922014508,88.78411465599423,88.61000061035156,-0.0429943943628075,-1.2487090101220784,107.96106012771327,69.6071691842752
2013-07-26 23:59:59,Bitcoin,BTC,97.46910095214844,96.0,96.9499969482422,96.02020263671876,0.0,1100902799.57,-0.01,-0.879798889160142,12.425961986188936,93.535158429827,90.09788622174945,92.55850219726562,0.18776144429276087,-0.9614149192391105,107.072231340112,73.1235411033869
2013-07-27 23:59:59,Bitcoin,BTC,96.99500274658205,93.0,96.02010345458984,94.11599731445312,0.0,1079491696.8,-0.02,-1.9042053222656392,12.140218580608325,94.21028682163784,91.23306238083612,91.51000213623048,0.21451090534596062,-0.7262297543220964,105.63355081757317,76.83257394409907
2013-07-28 23:59:59,Bitcoin,BTC,100.5770034790039,94.0,94.4000015258789,99.75599670410156,0.0,1144602837.9,0.057,5.6399993896484375,11.889194337381863,95.49581473214286,92.43281954810733,93.9000015258789,0.6829383728057934,-0.44439612889651836,105.09242875590989,79.77321034030477
2013-07-29 23:59:59,Bitcoin,BTC,102.5,98.45500183105469,98.5999984741211,101.1999969482422,0.0,1161619140.0,0.026,1.4440002441406392,11.66795075854642,96.86581420898438,93.60824802943638,93.02020263671876,1.157348079062686,-0.12404728730467751,104.52458871836924,82.69190734050352
2013-07-30 23:59:59,Bitcoin,BTC,107.98999786376952,100.47000122070312,101.48899841308594,107.98999786376952,0.0,1240092366.0,0.064,6.790000915527315,11.67359646118392,98.64174216134208,95.0985336303711,91.11599731445312,2.0574999381486094,0.3122621577859799,104.79322749577801,85.40383976496418
2013-07-31 23:59:59,Bitcoin,BTC,111.34400177001952,103.87999725341795,107.9499969482422,106.08999633789062,0.0,1218777833.5,-0.017,-1.900001525878892,11.577530078097498,100.29602704729352,96.01900954473587,96.75599670410156,2.587732755161227,0.7673562772610293,106.05318909868417,85.98482999078756
2013-08-01 23:59:59,Bitcoin,BTC,108.0,103.01100158691406,106.21299743652344,104.0,0.0,1195225200.0,-0.021,-2.089996337890625,11.403638754351533,101.31031254359654,96.73424748011998,98.1999969482422,2.806944140337521,1.1752738498763278,106.80231110477993,86.66618385546002
2013-08-02 23:59:59,Bitcoin,BTC,108.0,101.21099853515624,104.8560028076172,104.5009994506836,0.0,1201487184.88,-0.003,0.5009994506835938,11.240445809373998,102.52185494559151,97.25358545212518,104.98999786376952,2.9866687528197957,1.5375528304650214,107.7572278832955,86.74994302095486
2013-08-03 23:59:59,Bitcoin,BTC,105.77999877929688,102.0019989013672,104.5009994506836,104.00499725341795,0.0,1196226508.12,-0.005,-0.4960021972656392,11.060136184892343,103.93456922258649,97.53316134498233,103.08999633789062,3.0538753964035976,1.8408173436527369,108.4400188829848,86.62630380697986
2013-08-04 23:59:59,Bitcoin,BTC,105.9499969482422,103.52300262451172,104.9499969482422,105.1439971923828,0.0,1209797378.4,0.002,1.1389999389648438,10.908985236511239,104.70428357805524,98.0309088570731,101.0,3.1625885693122484,2.105171588784639,109.33969787862789,86.72211983551831
2013-08-05 23:59:59,Bitcoin,BTC,107.7699966430664,105.0,105.12000274658205,106.22000122070312,0.0,1222677176.0,0.01,1.0760040283203267,10.78631790456404,105.42142704554966,98.40328034900483,101.5009994506836,3.2975568914364715,2.3436486493150057,110.26461697229547,86.54194372571419
2013-08-06 23:59:59,Bitcoin,BTC,107.38200378417969,105.55699920654295,106.72000122070312,106.75,0.0,1229098150.0,0.0,0.529998779296875,10.6736379558103,105.24428449358258,98.84609949021112,101.00499725341795,3.408001412344518,2.556519201920908,111.24044638062912,86.45175259979311
2013-08-07 23:59:59,Bitcoin,BTC,106.75,106.75,106.75,106.75,0.0,1229098150.0,0.0,0.0,10.552653986569666,105.33857073102679,99.23895663306827,102.1439971923828,3.4556943969608653,2.7363542409288995,112.10138222999996,86.37653103613658
2013-08-08 23:59:59,Bitcoin,BTC,106.75,101.26000213623048,106.75,103.0,0.0,1187105900.0,-0.035,-3.75,10.335908091076453,105.19571358816964,99.83038511730376,103.22000122070312,3.1545342635752576,2.819990245458171,112.1513621032118,87.50940813139573
2013-08-09 23:59:59,Bitcoin,BTC,105.75,101.93499755859376,103.06999969482422,102.8000030517578,0.0,1185307130.0,-0.003,-0.1999969482422017,10.119348668441212,104.95271410260882,100.33657582600911,103.75,2.8666793111931383,2.8293280586051646,112.20071222280812,88.4724394292101
2013-08-10 23:59:59,Bitcoin,BTC,103.9000015258789,102.41000366210938,102.8000030517578,103.0,0.0,1188153925.0,0.002,0.1999969482422017,9.909155112610012,104.80914306640625,100.98466637021019,103.75,2.6244373892584605,2.7883499247358237,111.77574303418864,90.19358970623175
2013-08-11 23:59:59,Bitcoin,BTC,105.19000244140624,102.75499725341795,103.0,105.0,0.0,1211789250.0,0.019,2.0,9.74028877097964,104.788572038923,101.6628901163737,100.0,2.5642827508280703,2.7435364899542733,111.5026141968206,91.8231660359268
2013-08-12 23:59:59,Bitcoin,BTC,108.0,103.5,105.0,106.63600158691406,0.0,1231248580.9,0.016,1.6360015869140625,9.614567799273578,104.84800066266742,102.37841397240048,99.8000030517578,2.6184377020016285,2.7185167323637445,111.28931334356778,93.46751460123318
2013-08-13 23:59:59,Bitcoin,BTC,109.3499984741211,104.6500015258789,106.98999786376952,109.0,0.0,1259042650.0,0.019,2.3639984130859375,9.566450663139287,105.16942923409599,103.01848529634022,100.0,2.8196081188994384,2.7387350096708833,111.80200766064598,94.23496293203445
2013-08-14 23:59:59,Bitcoin,BTC,114.99500274658205,108.0009994506836,109.55500030517578,112.56199645996094,0.0,1300656724.05,0.027,3.5619964599609375,9.670714483619028,105.99971444266183,103.87810407366071,102.0,3.229235848387191,2.836835177414145,112.69760306143567,95.05860508588574
2013-08-15 23:59:59,Bitcoin,BTC,113.24500274658205,109.0,112.56199645996094,109.98999786376952,0.0,1271404657.25,-0.023,-2.5719985961914205,9.622655829630895,106.99828556605748,104.50143723260788,103.63600158691406,3.308195168963337,2.9311071757239833,113.09701416197248,95.90586030324329
2013-08-16 23:59:59,Bitcoin,BTC,112.3000030517578,108.51699829101562,109.99500274658205,108.99400329589844,0.0,1260352119.0,-0.009,-0.9959945678710795,9.524715793455355,107.88314274379185,105.11923726399739,106.0,3.2529050965479342,2.9954667598887736,112.98887904556744,97.24959548242734
2013-08-17 23:59:59,Bitcoin,BTC,113.75,108.2249984741211,108.99400329589844,113.5,0.0,1312996375.0,0.041,4.5059967041015625,9.613517229387023,109.38314274379185,106.0422850109282,109.56199645996094,3.5319692487257726,3.1027672576561733,112.98389640160244,99.10067362025396
2013-08-18 23:59:59,Bitcoin,BTC,114.68800354003906,112.0,112.75,113.5,0.0,1313544012.5,0.007,0.0,9.670511462908795,110.59742845807757,106.69676135835194,106.98999786376952,3.7103588921844732,3.2242855845618337,113.73998236299595,99.65354035370792
2013-08-19 23:59:59,Bitcoin,BTC,123.06199645996094,111.77100372314452,113.37999725341795,119.0,0.0,1377725475.0,0.05,5.5,10.027986279291628,112.36371394566127,107.54438055129279,105.99400329589844,4.246586004385051,3.4287456685264774,115.95987160616664,99.12888949641894
2013-08-20 23:59:59,Bitcoin,BTC,123.01100158691406,117.50800323486328,119.0,121.20500183105469,0.0,1403829641.38,0.019,2.2050018310546875,10.463103952941584,114.10728563581195,108.17366645449684,110.5,4.794210400701715,3.701838614961525,118.49064694033488,97.8566859686588
2013-08-21 23:59:59,Bitcoin,BTC,124.91400146484376,119.68199920654295,121.20999908447266,123.3000030517578,0.0,1428698677.5,0.017,2.095001220703111,10.958012722038651,115.64128657749721,108.9931905837286,110.5,5.335748581795613,4.028620608328343,121.17974705927459,96.80663410818262
2013-08-22 23:59:59,Bitcoin,BTC,123.5,120.5999984741211,123.3000030517578,121.1500015258789,0.0,1404437432.5,-0.017,-2.150001525878892,11.206395577503212,117.2355728149414,109.80985732305618,116.0,5.52771428763333,4.328439344189341,122.8590799658844,96.76063468022795
2013-08-23 23:59:59,Bitcoin,BTC,122.0,118.44400024414062,122.0,118.5009994506836,0.0,1374309422.45,-0.029,-2.6490020751953125,11.252944724725362,118.59371512276786,110.47652398972284,118.20500183105469,5.403804469540333,4.54351236925954,123.81391282075523,97.13913515869044
