Date,SNo,Name,Symbol,High,Low,Open,Close,Volume,Marketcap,Return,Change,Volatility,MA7,MA21,Momentum,MACD,Signal,Upper_band,Lower_band
2019-03-26 23:59:59,55,Wrapped Bitcoin,WBTC,4002.75356542,3934.1066825000003,3981.53378852,3991.63232287,1945.3752234269602,0.0,0.003,17.488276329999735,89.90665227867677,4030.284531638571,3985.772423190001,4040.71893913,18.70417712295057,18.904628945269163,4118.804429899337,3852.7404164806653
2019-03-27 23:59:59,56,Wrapped Bitcoin,WBTC,4105.93869235,3906.99864727,3992.58706285,4083.73683816,10511.0199080919,0.0,0.023,92.10451529000011,91.02312073715981,4027.621676155714,3993.420342081429,4031.19217595,23.157811387050515,19.755265433625436,4129.752503632569,3857.0881805302897
2019-03-28 23:59:59,57,Wrapped Bitcoin,WBTC,4121.75680218,3969.34282962,4082.06059914,4085.97603903,1900.70711332795,0.0,0.001,2.239200869999877,91.80712621846213,4035.466525434285,4002.357313738096,3971.14404654,26.561845009384797,21.11658134877731,4137.0967961722945,3867.617831303897
2019-03-29 23:59:59,58,Wrapped Bitcoin,WBTC,4104.0485505999995,4005.18406235,4086.11695192,4097.39383886,1871.3842128184199,0.0,0.003,11.417799830000149,92.88431984301542,4044.3991715057136,4011.6787430057143,3988.63232287,29.83694546905508,22.860654172832866,4144.221343597468,3879.1361424139604
2019-03-30 23:59:59,59,Wrapped Bitcoin,WBTC,4278.45799723,4033.06309594,4095.54236546,4100.34604631,8440.202029789749,0.0,0.001,2.95220745000006,93.68629186748252,4052.4887582457136,4019.257757677619,4080.73683816,32.29838892527505,24.748201123321305,4153.066727526815,3885.4487878284226
2019-03-31 23:59:59,60,Wrapped Bitcoin,WBTC,4141.65161481,4073.17226423,4100.34604631,4101.25067159,1538.65279585048,0.0,0.0,0.9046252799998911,94.13893238340921,4062.0685433371427,4025.0406143871423,4082.97603903,33.93096129735295,26.584753158127633,4162.145463348302,3887.935765425983
2019-04-01 23:59:59,61,Wrapped Bitcoin,WBTC,4164.15685111,4080.85706496,4098.45840987,4144.11904434,20258.0880666547,0.0,0.011,42.86837275000016,97.04068046244774,4086.3506858799997,4036.6630248252372,4094.39383886,38.24306384473766,28.916415295449642,4170.609756206285,3902.7162934441894
2019-04-02 23:59:59,62,Wrapped Bitcoin,WBTC,6929.85211864,4138.28923861,4144.13306764,4898.99467254,31204.8946577609,0.0,0.182,754.8756281999995,222.99595860268929,4215.97387869,4083.761857185237,4097.34604631,101.40367220585449,43.41386667753061,4476.36246996489,3691.161244405585
2019-04-03 23:59:59,63,Wrapped Bitcoin,WBTC,5293.14137204,4716.12744345,4898.99467254,4999.96133758,33099.235527025,0.0,0.021,100.96666504000041,304.422437677044,4346.863092892857,4136.057941783809,4098.25067159,157.7872027802232,66.28853389806913,4687.335466041189,3584.780417526429
2019-04-04 23:59:59,64,Wrapped Bitcoin,WBTC,5104.00850282,4803.73364945,5005.88299931,4903.40752198,46252.8225544671,0.0,-0.02,-96.55381560000023,346.5705631820147,4463.639019028572,4181.855756242379,4141.11904434,192.46189013073763,91.52320514460283,4818.490748566813,3545.220763917946
2019-04-05 23:59:59,65,Wrapped Bitcoin,WBTC,5084.00118285,4894.92485976,4903.48600048,5042.6092631,3094.5099686543103,0.0,0.028,139.2017411200004,392.80375411255244,4598.66979392,4233.065489634761,4895.99467254,228.53978247326904,118.92652061033608,4963.30805038998,3502.822928879543
2019-04-06 23:59:59,66,Wrapped Bitcoin,WBTC,5306.08902848,4954.58578837,5042.28145366,5076.99428277,16821.8867017511,0.0,0.007,34.385019669999565,430.6090101676011,4738.190970557143,4282.3868873119045,4996.96133758,256.944460009061,146.53010849008106,5093.633713305706,3471.140061318103
2019-04-07 23:59:59,67,Wrapped Bitcoin,WBTC,5330.73397619,5047.08702216,5077.01918182,5209.29143145,6473.4327017696605,0.0,0.026,132.29714868000065,472.02580045973514,4896.48250768,4338.474735620951,4900.40752198,286.8243136995079,174.58894953196642,5235.216091508805,3441.7333797330966
2019-04-08 23:59:59,68,Wrapped Bitcoin,WBTC,5358.86071137,5112.27661042,5217.22493205,5244.83335988,11135.2550772952,0.0,0.005,35.54192842999964,506.6786553971352,5053.727409900001,4394.151366532856,5039.6092631,309.80105588217066,201.6313708020073,5364.514511931259,3423.788221134452
2019-04-09 23:59:59,69,Wrapped Bitcoin,WBTC,5280.14982558,5168.56475669,5244.83335988,5205.6787486,8277.99330577618,0.0,-0.007,-39.1546112799997,529.9273380746645,5097.5394207657155,4447.93261036476,5073.99428277,321.14883582765106,225.53486380713605,5468.208269518043,3427.6569512114766
2019-04-10 23:59:59,70,Wrapped Bitcoin,WBTC,5413.21172151,5191.671588600001,5205.51599037,5283.3693789,9723.2277078031,0.0,0.015,77.69063029999961,553.6449211650304,5138.02628381143,4504.170350953332,5206.29143145,332.57727397607323,246.9433458409235,5573.4637199585395,3434.876981948124
2019-04-11 23:59:59,71,Wrapped Bitcoin,WBTC,5349.87007506,4976.67945317,5287.82859546,5093.40394983,39483.9263094567,0.0,-0.037,-189.96542907000003,559.2459110384391,5165.168630647145,4554.758058369998,5241.83335988,322.5871867423184,262.07211402120254,5630.542880473452,3478.9732362665445
2019-04-12 23:59:59,72,Wrapped Bitcoin,WBTC,5124.0632228,4911.59148653,5087.83331245,5100.09145569,24619.4867717661,0.0,0.002,6.687505859999874,562.9894401585824,5173.380372445717,4605.483112623808,5202.6787486,311.61746431447864,271.98118407985777,5678.76139104638,3532.204834201236
2019-04-13 23:59:59,73,Wrapped Bitcoin,WBTC,5149.20756884,5027.15619954,5096.05239424,5087.16156564,5184.4887751038505,0.0,-0.002,-12.929890049999813,564.1404783323186,5174.8328414271455,4655.170856743331,5280.3693789,298.4403120457782,277.2730096730419,5715.757501003766,3594.584212482895
2019-04-14 23:59:59,74,Wrapped Bitcoin,WBTC,5199.13868701,5023.20955298,5087.16156564,5150.69131583,7916.46011757055,0.0,0.012,63.529750190000414,567.0054910240041,5166.461396338574,4708.337482451902,5090.40394983,289.783203451032,279.77504842863993,5749.950237886258,3666.724727017547
2019-04-15 23:59:59,75,Wrapped Bitcoin,WBTC,5198.14835547,4972.0869778999995,5150.69131583,5083.83745515,10924.9531520073,0.0,-0.013,-66.85386068000025,564.8973612435292,5143.461981377145,4761.180025719046,5097.09145569,274.36512431599203,278.69306360611034,5757.985610336243,3764.3744411018497
2019-04-16 23:59:59,76,Wrapped Bitcoin,WBTC,5239.98279177,5051.82402388,5083.96815493,5216.74353269,1434.12871926589,0.0,0.026,132.9060775400003,568.1798033014521,5145.042664818574,4819.518654758093,5084.16156564,269.76095882231584,276.90664264935145,5769.462863766424,3869.574445749763
2019-04-17 23:59:59,77,Wrapped Bitcoin,WBTC,5289.75894231,5187.89544735,5217.57345603,5233.5539183,8972.2554884743,0.0,0.003,16.810385609999685,570.5137182267639,5137.926170447145,4874.271849050475,5147.69131583,264.4205071158485,274.4094155426509,5777.495427238348,3971.0482708626014
2019-04-18 23:59:59,78,Wrapped Bitcoin,WBTC,5409.42402584,5202.68888617,5232.05857029,5301.90801404,3934.01087436531,0.0,0.013,68.35409574000005,574.7377985997205,5167.712465334289,4932.173371669998,5080.83745515,262.67580179669767,272.06269279346026,5777.173046667426,4087.1736966725707
2019-04-19 23:59:59,79,Wrapped Bitcoin,WBTC,5330.19865178,5223.65747638,5302.59719647,5318.75083647,33375.5060611427,0.0,0.003,16.842822429999615,577.8949834090641,5198.949519731431,4990.333228699046,5213.74353269,259.6589979735818,269.5819538294846,5758.665653273081,4222.000804125011
2019-04-20 23:59:59,80,Wrapped Bitcoin,WBTC,5361.72606741,5263.98884659,5317.11020618,5352.31786304,4920.2742821498105,0.0,0.007,33.56702657000005,580.993436392463,5236.828990788573,5049.9509342576175,5230.5539183,257.01403985594425,267.06837103477653,5715.682047666596,4384.219820848639
2019-04-21 23:59:59,81,Wrapped Bitcoin,WBTC,5377.65055621,5219.47729368,5352.67495703,5319.61342836,22476.5400750382,0.0,-0.006,-32.704434679999395,580.7282558190016,5260.9607211500015,5107.968208389522,5298.90801404,249.4039435231407,263.53548553244934,5621.386003774932,4594.550413004113
2019-04-22 23:59:59,82,Wrapped Bitcoin,WBTC,5427.48192186,5265.60519784,5318.63566692,5411.85781053,39902.836912692,0.0,0.018,92.24438216999988,583.6652212798667,5307.820771918572,5168.336721065237,5315.75083647,247.95793336686347,260.4199750993322,5452.871899405618,4883.801542724856
2019-04-23 23:59:59,83,Wrapped Bitcoin,WBTC,5631.40959288,5383.83209933,5411.85781053,5554.37555381,11675.0840344871,0.0,0.026,142.5177432800001,592.6705371880862,5356.053917792858,5199.545334459046,5349.31786304,255.36822477824808,259.40962503511537,5503.133427539087,4895.957241379005
2019-04-24 23:59:59,84,Wrapped Bitcoin,WBTC,5636.44362997,5407.61670249,5554.37555381,5478.06648292,26269.992167560897,0.0,-0.014,-76.30907088999993,594.9025466389367,5390.984284167143,5222.312246141903,5316.61342836,252.17649615744358,257.962999259581,5534.621045893238,4910.003446390569
2019-04-25 23:59:59,85,Wrapped Bitcoin,WBTC,5545.82894875,5103.58999143,5477.67391225,5170.7312569,11566.310363466,0.0,-0.056,-307.33522602000085,584.2716021013471,5372.244747432857,5235.041947804761,5408.85781053,222.28527768476306,250.82745494461744,5512.617651343833,4957.466244265688
2019-04-26 23:59:59,86,Wrapped Bitcoin,WBTC,5382.73974349,5127.26446794,5171.40504526,5282.24871549,13046.521104989599,0.0,0.021,111.51745859000039,576.7824673594181,5367.030158721429,5246.453350299523,5551.37555381,205.22904591779388,241.70777313925277,5510.159578706746,4982.747121892299
2019-04-27 23:59:59,87,Wrapped Bitcoin,WBTC,5345.20450616,5187.30919588,5283.72621715,5299.46104382,35004.602071119596,0.0,0.003,17.212328329999764,569.5094210616256,5359.479184547143,5257.047005587618,5475.06648292,190.90017205355525,231.54625292211327,5509.808386470289,5004.285624704946
2019-04-28 23:59:59,88,Wrapped Bitcoin,WBTC,5337.86414894,5251.51601295,5300.73585946,5271.2003968,14493.6390794977,0.0,-0.006,-28.26064701999985,561.0306827079478,5352.563037181429,5259.995051556666,5167.7312569,175.24393525173218,220.28578938803707,5511.859614953117,5008.1304881602155
2019-04-29 23:59:59,89,Wrapped Bitcoin,WBTC,5319.04091666,5179.75810807,5271.05341336,5236.78258536,15312.092593129599,0.0,-0.007,-34.41781144000015,551.437384963498,5327.552290728571,5259.611681341428,5279.24871549,158.23499057415938,207.87562962526155,5511.597651879352,5007.625710803504
2019-04-30 23:59:59,90,Wrapped Bitcoin,WBTC,5393.56119909,5188.685737899999,5239.00256981,5357.86439479,21416.0887615314,0.0,0.023,121.08180943000025,545.3966882430934,5299.479268011428,5266.858616874285,5296.46104382,152.76459432176853,196.85342256456295,5521.073723285625,5012.6435104629445
2019-05-01 23:59:59,91,Wrapped Bitcoin,WBTC,5425.495797199999,5327.91950371,5361.37923828,5403.73672779,59283.3557181587,0.0,0.008,45.87233300000025,540.5485408491057,5288.860731564285,5272.590395392857,5268.2003968,150.3970956816138,187.56215718797313,5533.703280804178,5011.477509981537
2019-05-02 23:59:59,92,Wrapped Bitcoin,WBTC,5552.08967939,5381.35845886,5403.17486867,5514.28611863,28222.6027502635,0.0,0.021,110.54939083999943,539.607261557472,5337.939997525713,5292.632403430953,5233.78258536,155.6470456381694,181.1791348780124,5560.503048028908,5024.761758832998
2019-05-03 23:59:59,93,Wrapped Bitcoin,WBTC,5940.44379633,5479.12121896,5512.88021253,5792.81616248,50599.6253550251,0.0,0.051,278.53004384999986,552.677863001719,5410.87820423857,5325.619294230476,5354.86439479,180.20541966466408,180.98439183534276,5656.990491889252,4994.2480965717
2019-05-04 23:59:59,94,Wrapped Bitcoin,WBTC,5890.77948245,5626.53573768,5790.10917615,5862.01418946,81063.9653585519,0.0,0.012,69.19802698000058,566.9327073395117,5491.242939329999,5362.517038221905,5400.73672779,202.91275850816146,185.37006516990652,5750.151256202727,4974.882820241082
2019-05-05 23:59:59,95,Wrapped Bitcoin,WBTC,5875.56929392,5719.93710136,5863.76686267,5813.21808949,233801.01753153198,0.0,-0.009,-48.79609996999989,574.8634632699897,5568.674038285714,5394.065932205714,5511.28611863,214.49844611149183,191.19574135822361,5815.648841904789,4972.483022506638
2019-05-06 23:59:59,96,Wrapped Bitcoin,WBTC,5939.50408226,5639.84033199,5817.4695032,5639.84033199,113277.989634443,0.0,-0.031,-173.37775750000037,572.0806983045239,5626.253716375714,5420.542259674285,5789.81616248,207.30042074531048,194.41667723564098,5829.95725259077,5011.1272667578
2019-05-07 23:59:59,97,Wrapped Bitcoin,WBTC,6022.85693815,5637.56876104,5639.4200176,5839.55246102,7963.5548058614295,0.0,0.035,199.71212903000014,577.8918851215413,5695.066297265715,5450.199827689999,5859.01418946,215.22999611328396,198.5793410111696,5886.930365134463,5013.469290245536
2019-05-08 23:59:59,98,Wrapped Bitcoin,WBTC,6005.25395483,5725.19000721,5835.47765225,5958.84161363,9169.824979545609,0.0,0.021,119.2891526100002,588.3587422935907,5774.366995242858,5484.7373369914285,5810.21808949,228.50580669681585,204.56463414829886,5962.314387844542,5007.160286138315
2019-05-09 23:59:59,99,Wrapped Bitcoin,WBTC,6224.85763797,5946.69246368,5957.85071285,6139.22964963,42411.168455781,0.0,0.03,180.38803599999937,607.434693243716,5863.644642528571,5524.609795829047,5636.84033199,250.69295681557287,213.79029868175368,6072.687664572345,4976.531927085748
2019-05-10 23:59:59,100,Wrapped Bitcoin,WBTC,6456.93903056,6088.04559082,6135.94888723,6364.7825656,44364.7240986529,0.0,0.037,225.55291597000087,638.4137563707288,5945.354128688572,5574.420830549523,5836.55246102,283.2119770507752,227.674634355558,6224.552386493206,4924.289274605841
2019-05-11 23:59:59,101,Wrapped Bitcoin,WBTC,7302.58254503,6363.8801353,6363.8801353,7101.16432126,136452.127320066,0.0,0.116,736.3817556599997,731.1666001819102,6122.3755760885715,5657.699233321904,5955.84161363,364.2050591446714,254.9807193133807,6579.58100651024,4735.817460133569
2019-05-12 23:59:59,102,Wrapped Bitcoin,WBTC,7584.661042,5845.26272353,7088.4301731000005,7059.36127799,50362.5031073722,0.0,-0.004,-41.80304326999976,797.448393393787,6300.3960315885715,5740.544369018571,6136.22964963,420.17597688735805,288.0197708281762,6831.924673765745,4649.164064271397
2019-05-13 23:59:59,103,Wrapped Bitcoin,WBTC,8087.08969675,6943.132593,7059.36127799,7852.68749435,17663.4533460271,0.0,0.112,793.3262163599993,929.499467150272,6616.5170547828575,5856.774353962381,6361.7825656,522.524787513481,334.92077416523716,7272.752530256289,4440.796177668472
2019-05-14 23:59:59,104,Wrapped Bitcoin,WBTC,8348.71498453,7657.88660883,7856.68190468,7853.52617166,162196.16719079,0.0,-0.0,0.8386773100000937,1028.6078036904853,6904.227584874286,5966.257716717142,7098.16432126,596.8248067066706,387.3015806735239,7619.667830677156,4312.847602757128
2019-05-15 23:59:59,105,Wrapped Bitcoin,WBTC,8252.78579732,7693.97281201,7855.95413101,8122.91462882,67846.6622806222,0.0,0.034,269.38845716000014,1130.4382009452343,7213.380872758571,6092.202866521905,7056.36127799,669.725327651915,443.7863300692021,7976.270677644677,4208.135055399133
2019-05-16 23:59:59,106,Wrapped Bitcoin,WBTC,8407.30220642,7545.57317457,8120.55176004,7897.75438869,75162.2980148275,0.0,-0.027,-225.1602401299997,1190.7889366867034,7464.598692624286,6222.061110892857,7849.68749435,701.2474223120144,495.27854851776453,8212.304187512187,4231.818034273527
2019-05-17 23:59:59,107,Wrapped Bitcoin,WBTC,7958.22649558,6974.71550528,7894.5031007,7353.53330263,73337.357659795,0.0,-0.069,-544.2210860599998,1203.4714600070047,7605.8487979142865,6320.693710280477,7850.52617166,674.539148615715,531.1306685373546,8320.594873807131,4320.7925467538225
2019-05-18 23:59:59,108,Wrapped Bitcoin,WBTC,7486.76118539,7159.33857031,7353.53330263,7252.25323073,57874.0353672766,0.0,-0.014,-101.28007190000062,1206.7953814010596,7627.432927838571,6413.68381441905,8119.91462882,637.8474851566125,552.4740318612062,8395.66867569568,4431.698953142418
2019-05-19 23:59:59,109,Wrapped Bitcoin,WBTC,8312.42439031,7218.08732519,7241.6219898,8213.82891953,110081.620017126,0.0,0.134,961.5756888000005,1267.1451991562192,7792.35687663,6553.808982168097,7894.75438869,678.538430725046,577.6869116339742,8611.197505330336,4496.420459005858
2019-05-20 23:59:59,110,Wrapped Bitcoin,WBTC,8222.04173499,7620.22608944,8213.82891953,7981.22788208,15798.6763410453,0.0,-0.028,-232.60103745000015,1298.8518153257396,7810.7197891628575,6684.496853440479,7350.53330263,684.1311009809415,598.9757495033676,8739.17630038509,4629.8174064958675
2019-05-21 23:59:59,111,Wrapped Bitcoin,WBTC,8128.88056884,7839.43659692,7982.49687233,7947.65458373,1880.5081516988698,0.0,-0.004,-33.57329835000019,1321.0753305010162,7824.166705172857,6807.820195770955,7249.25323073,678.0382450340676,614.7882486095077,8838.818489108173,4776.821902433737
2019-05-22 23:59:59,112,Wrapped Bitcoin,WBTC,8045.48255926,7286.92786717,7947.65458373,7665.55158831,47974.849432941905,0.0,-0.035,-282.1029954200003,1322.8558350262138,7758.829127957143,6915.5256653195265,8210.82891953,643.0337657255586,620.4373520327179,8872.329859039419,4958.721471599634
2019-05-23 23:59:59,113,Wrapped Bitcoin,WBTC,7974.94915948,7546.27486516,7665.55158831,7859.69516543,43520.3770851645,0.0,0.025,194.14357712000037,1330.938532738445,7753.3920960628575,7027.21181040524,7978.22788208,623.7678206731871,621.1034457608117,8914.614647398166,5139.808973412313
2019-05-24 23:59:59,114,Wrapped Bitcoin,WBTC,8180.736527600001,7821.49762326,7855.99280207,8032.13578837,45920.2744302808,0.0,0.022,172.44062294000014,1343.984079410533,7850.335308311429,7133.846078304764,7944.65458373,615.3209012151401,619.9469368516775,8980.941025643242,5286.751130966287
2019-05-25 23:59:59,115,Wrapped Bitcoin,WBTC,8186.15009767,7965.65188596,8032.13578837,8028.05933998,40938.3714986764,0.0,-0.001,-4.076448390000223,1352.2315277210428,7961.164752490001,7236.991085472384,7662.55158831,601.3655536061842,616.2306602025789,9026.820294291723,5447.161876653045
2019-05-26 23:59:59,116,Wrapped Bitcoin,WBTC,8986.64917394,7941.43173077,8031.45423876,8986.64917394,21640.152086781298,0.0,0.119,958.5898339600008,1416.824106987357,8071.567645977143,7388.106851398575,7856.69516543,660.047412705876,624.9940107032382,9208.65959148743,5567.55411130972
2019-05-27 23:59:59,117,Wrapped Bitcoin,WBTC,9149.58951466,8559.34754903,8983.59672127,8811.50694705,26121.7306789586,0.0,-0.019,-175.14222689000053,1455.8106490606338,8190.178940972858,7539.138594972859,8029.13578837,684.5298607077912,636.9011807041488,9274.803946803784,5803.473243141934
2019-05-28 23:59:59,118,Wrapped Bitcoin,WBTC,8833.64867736,8657.08520479,8802.43929213,8703.60875599,24263.1325466443,0.0,-0.011,-107.89819105999959,1479.4088665953195,8298.172394152858,7675.5222280666685,8025.05933998,687.3030926394595,646.981563091211,9296.59954849362,6054.444907639718
2019-05-29 23:59:59,119,Wrapped Bitcoin,WBTC,8837.00170637,8456.7235858,8703.60875599,8687.09896572,29498.7099707033,0.0,-0.002,-16.50979026999994,1495.6734147028583,8444.10773378286,7805.439244832859,8983.64917394,680.32631851721,653.6505141764109,9279.298566616173,6331.579923049545
2019-05-30 23:59:59,120,Wrapped Bitcoin,WBTC,9014.36814644,8054.02425685,8687.09896572,8307.6058507,77270.65828841,0.0,-0.044,-379.4931150200009,1489.0002055340133,8508.094974535716,7908.695254407621,8808.50694705,636.8342234224892,650.2872560256266,9182.533981496772,6634.85652731847
2019-05-31 23:59:59,121,Wrapped Bitcoin,WBTC,8695.43104027,8204.64613592,8307.6058507,8676.86608024,24060.5722687842,0.0,0.044,369.2602295400011,1496.575731000742,8600.199301945717,8018.794469390477,8700.60875599,624.9585065631791,645.2215061331372,9120.17423679341,6917.4147019875445
2019-06-01 23:59:59,122,Wrapped Bitcoin,WBTC,8851.86725245,8434.51505863,8677.35804081,8565.7632172,17134.1540567072,0.0,-0.013,-111.10286304000147,1494.9571434936922,8677.014141548574,8088.537273959048,8684.09896572,599.6692292763319,636.1110507617761,9129.706947736973,7047.367600181124
2019-06-02 23:59:59,123,Wrapped Bitcoin,WBTC,8814.84252221,8473.11782502,8565.7632172,8706.11481843,18876.0890576629,0.0,0.016,140.3516012300006,1496.7053841577356,8636.937805047146,8166.954109218096,8304.6058507,584.2179946992728,625.7324395492755,9127.499479269622,7206.408739166571
2019-06-03 23:59:59,124,Wrapped Bitcoin,WBTC,8821.06521946,8206.00964162,8706.11481843,8246.46764308,44429.9389997174,0.0,-0.053,-459.6471753500009,1477.8465402929994,8556.217904480001,8185.705544871906,8673.86608024,528.7875605189629,606.343463743213,9135.801539323309,7235.609550420502
2019-06-04 23:59:59,125,Wrapped Bitcoin,WBTC,8216.02074088,7638.89196705,8216.02074088,7706.95315789,52574.929341729505,0.0,-0.062,-539.5144851899995,1446.5069638359644,8413.83853332286,8178.725877549526,8562.7632172,436.29489605462913,572.3337502054962,9141.144671478849,7216.307083620202
2019-06-05 23:59:59,126,Wrapped Bitcoin,WBTC,7906.8133873,7685.62507628,7710.47367581,7786.35973934,58842.6009546649,0.0,0.01,79.40658144999998,1416.8397559390542,8285.161500982858,8162.699454240954,8703.11481843,365.1915398400706,530.9053081324112,9140.113613576208,7185.2852949057005
2019-06-06 23:59:59,127,Wrapped Bitcoin,WBTC,7966.11813859,7526.93765295,7786.32386975,7815.00436148,13629.898379458999,0.0,0.004,28.644622140000138,1388.047340317271,8214.789859665716,8158.758976754764,8243.46764308,307.6070962547601,486.24566575688095,9141.313006770035,7176.204946739494
2019-06-07 23:59:59,128,Wrapped Bitcoin,WBTC,8159.51330472,7745.29700725,7812.10691865,8059.84601106,12074.1001800741,0.0,0.032,244.8416495800002,1364.4614693795393,8126.644135497145,8192.39291525143,7703.95315789,278.51711282815177,444.6999551711352,9105.048537029366,7279.737293473494
2019-06-08 23:59:59,129,Wrapped Bitcoin,WBTC,8123.46113805,7844.89846506,8057.12522841,7916.60382349,26937.310176915402,0.0,-0.017,-143.24218757000017,1337.8524781968217,8033.907079252858,8224.02865776381,7783.35973934,241.12510386635677,403.9849849101795,9040.83722679898,7407.220088728643
2019-06-09 23:59:59,130,Wrapped Bitcoin,WBTC,8042.65100943,7612.08343918,7914.4601439,7735.07306026,34995.991161009304,0.0,-0.023,-181.53076323000005,1308.8550235370712,7895.186828085716,8201.230759703336,7812.00436148,194.6004193922863,362.1080718066009,9045.498502382301,7356.963017024372
2019-06-10 23:59:59,131,Wrapped Bitcoin,WBTC,8064.30091074,7574.4803544,7735.70800235,8032.71471336,69665.7967540516,0.0,0.038,297.64165310000044,1285.2931744525251,7864.650695268574,8203.68251357381,8056.84601106,179.67528087052324,325.6215136193854,9045.562584048928,7361.802443098693
2019-06-11 23:59:59,132,Wrapped Bitcoin,WBTC,8076.20846015,7745.68962375,8038.91036894,7903.56579987,9231.90035287398,0.0,-0.017,-129.14891349000027,1259.3808881987668,7892.738215551431,8201.583047675716,7913.60382349,155.63173729591654,291.6235583546916,9046.35963866318,7356.806456688252
2019-06-12 23:59:59,133,Wrapped Bitcoin,WBTC,8293.98735136,7848.228533399999,7900.27852173,8160.58264659,25543.038976016498,0.0,0.033,257.0168467200001,1239.1018435634523,7946.19863087286,8225.155955212858,7732.07306026,155.5233905037794,264.4035247845092,9033.972303897355,7416.339606528361
